epoch,total,silhouette,laplacian,edge,normal
64,0.03000497817993164,0.012097046710550785,0.08616532385349274,0.06151437386870384,0.3881750702857971
65,0.028641177341341972,0.011204922571778297,0.08473396301269531,0.059818923473358154,0.37777918577194214
66,0.029461920261383057,0.012474550865590572,0.08328014612197876,0.05842909216880798,0.363594651222229
67,0.02750849910080433,0.010658297687768936,0.0832827165722847,0.05742735415697098,0.36990755796432495
68,0.029531478881835938,0.012612677179276943,0.0841146856546402,0.0572919100522995,0.37781256437301636
69,0.02762633189558983,0.011021156795322895,0.0822233110666275,0.056284304708242416,0.37038469314575195
70,0.02786925621330738,0.011597946286201477,0.0803501307964325,0.0547817200422287,0.3707963824272156
71,0.02722291089594364,0.011448312550783157,0.07876484096050262,0.05342106148600578,0.35150888562202454
72,0.028262987732887268,0.012784304097294807,0.07748997211456299,0.052279334515333176,0.347301721572876
73,0.0267275832593441,0.011241797357797623,0.0783553496003151,0.05169868469238281,0.3578941822052002
74,0.02708657830953598,0.011432579718530178,0.07937684655189514,0.0518360361456871,0.3699254095554352
75,0.027013227343559265,0.011531406082212925,0.07882426679134369,0.051631342619657516,0.35790684819221497
76,0.027148783206939697,0.01168168243020773,0.0793672427535057,0.051472894847393036,0.3585178256034851
77,0.026396749541163445,0.010822607204318047,0.07985644787549973,0.051515962928533554,0.36738207936286926
78,0.026933524757623672,0.011418034322559834,0.07925771176815033,0.05168686434626579,0.3592962324619293
79,0.027410700917243958,0.012095609679818153,0.07859206199645996,0.051185160875320435,0.35062161087989807
80,0.02713746950030327,0.01173434965312481,0.07926402986049652,0.05097297579050064,0.36232438683509827
81,0.027265705168247223,0.011830823495984077,0.07998938858509064,0.05072693154215813,0.3689707815647125
82,0.028118222951889038,0.012612090446054935,0.08074373006820679,0.05121349170804024,0.3648558259010315
83,0.029764238744974136,0.014007765799760818,0.08200772851705551,0.05183534324169159,0.3749248683452606
84,0.02882477268576622,0.012879888527095318,0.08272398263216019,0.05236583575606346,0.381723552942276
85,0.03073159232735634,0.014513705857098103,0.0832282081246376,0.053318411111831665,0.38896408677101135
86,0.029033295810222626,0.01282274629920721,0.08334162831306458,0.05352556332945824,0.38386034965515137
87,0.027004346251487732,0.010551673360168934,0.08308207988739014,0.05435636639595032,0.39197593927383423
88,0.03384292870759964,0.01720171608030796,0.0833420604467392,0.05539014935493469,0.38963398337364197
89,0.030036721378564835,0.013521838001906872,0.08401453495025635,0.05476312339305878,0.38819676637649536
90,0.03229975700378418,0.01572205312550068,0.08445267379283905,0.054727546870708466,0.3943139910697937
91,0.030565014109015465,0.013959703966975212,0.0842670127749443,0.054437894374132156,0.4032391309738159
92,0.030719926580786705,0.014285862445831299,0.0843505859375,0.05393552780151367,0.395994633436203
93,0.030435290187597275,0.013952108100056648,0.08427838981151581,0.054351385682821274,0.39273369312286377
94,0.029945889487862587,0.013470780104398727,0.08411502093076706,0.05387173220515251,0.4018462002277374
95,0.030395736917853355,0.013916106894612312,0.08501096069812775,0.053780123591423035,0.4023387134075165
96,0.030047692358493805,0.013587665744125843,0.08514373004436493,0.053630683571100235,0.4031015634536743
97,0.028980974107980728,0.01263120025396347,0.08436455577611923,0.053303807973861694,0.40017205476760864
98,0.02966548129916191,0.013367075473070145,0.084063321352005,0.052925609052181244,0.4032018482685089
99,0.02821958437561989,0.011861943639814854,0.08482497930526733,0.052839942276477814,0.4093153178691864
100,0.027773212641477585,0.011641116812825203,0.08476082980632782,0.05233068764209747,0.3970740735530853
101,0.02837665006518364,0.012568458914756775,0.08337144553661346,0.051315683871507645,0.3877626657485962
102,0.029032951220870018,0.013240089640021324,0.08302758634090424,0.0510728694498539,0.3917735815048218
103,0.027107255533337593,0.01132187433540821,0.08283131569623947,0.050758589059114456,0.39770373702049255
104,0.026858627796173096,0.011273903772234917,0.08202947676181793,0.04988421872258186,0.396729052066803
105,0.026885921135544777,0.011078814044594765,0.08288656175136566,0.05077815800905228,0.39937448501586914
106,0.027516871690750122,0.011669198051095009,0.08307916671037674,0.051693037152290344,0.38474833965301514
107,0.027468107640743256,0.01144893653690815,0.08276743441820145,0.05242755264043808,0.3878311514854431
108,0.026955507695674896,0.01064913347363472,0.0829523429274559,0.053389061242341995,0.39695149660110474
109,0.029084112495183945,0.012557873502373695,0.08348562568426132,0.05518297851085663,0.38199299573898315
110,0.027730902656912804,0.011153187602758408,0.08443984389305115,0.05546898394823074,0.37951207160949707
111,0.031316760927438736,0.014096558094024658,0.08757884055376053,0.05744507908821106,0.39796096086502075
112,0.02997768670320511,0.012203134596347809,0.09066808223724365,0.05883472412824631,0.41942453384399414
113,0.029169980436563492,0.011295846663415432,0.09237518906593323,0.05969199165701866,0.4088229835033417
114,0.029280496761202812,0.011302551254630089,0.09243184328079224,0.060539696365594864,0.40213683247566223
115,0.03297380357980728,0.015148422680795193,0.09147001057863235,0.06061357259750366,0.38732659816741943
116,0.028733575716614723,0.011123843491077423,0.08935339748859406,0.059429872781038284,0.39366891980171204
117,0.029268130660057068,0.011893176473677158,0.088902048766613,0.05854181945323944,0.3888549506664276
118,0.028639554977416992,0.011437549255788326,0.0892074853181839,0.05782320350408554,0.3853214681148529
119,0.030113741755485535,0.013022126629948616,0.0883168876171112,0.0576285719871521,0.3799561858177185
120,0.03069337084889412,0.01370137557387352,0.0878409892320633,0.05759473517537117,0.37162280082702637
121,0.029438603669404984,0.012307461351156235,0.08720479905605316,0.057360030710697174,0.39150404930114746
122,0.03426051139831543,0.016892485320568085,0.08869907259941101,0.058176618069410324,0.3958722949028015
123,0.03029874712228775,0.012745196931064129,0.08953210711479187,0.05886252596974373,0.3990404009819031
124,0.029903538525104523,0.012238276191055775,0.09055294841527939,0.05974629148840904,0.39049437642097473
125,0.03217608481645584,0.014084236696362495,0.09271244704723358,0.061364203691482544,0.39647579193115234
126,0.030926579609513283,0.012424429878592491,0.09398923814296722,0.06249953433871269,0.4122457802295685
127,0.03148026391863823,0.012763367965817451,0.09548976272344589,0.06302335858345032,0.42024287581443787
128,0.031510546803474426,0.012813291512429714,0.09556243568658829,0.06283979117870331,0.4218045771121979
129,0.02953425422310829,0.011423506774008274,0.09296577423810959,0.0610821358859539,0.40350037813186646
130,0.02984556183218956,0.0123502928763628,0.08945086598396301,0.05864036828279495,0.39781785011291504
131,0.030034266412258148,0.012663440778851509,0.0889969915151596,0.0577283538877964,0.40452152490615845
132,0.028307653963565826,0.011166675947606564,0.08854205906391144,0.05631421506404877,0.4107293486595154
133,0.029317408800125122,0.012390016578137875,0.08813267201185226,0.055078983306884766,0.4148939549922943
134,0.028890538960695267,0.012045511975884438,0.08864276111125946,0.05489420145750046,0.40933316946029663
135,0.029048282653093338,0.01214734185487032,0.08956672251224518,0.055409982800483704,0.40276116132736206
136,0.027943778783082962,0.01139750611037016,0.08874538540840149,0.05423688143491745,0.3923987150192261
137,0.028773654252290726,0.01262607891112566,0.08749053627252579,0.05239605903625488,0.3918551504611969
138,0.029381725937128067,0.013170610181987286,0.08755612373352051,0.05234886705875397,0.3990221619606018
139,0.028450626879930496,0.012237763963639736,0.08699464797973633,0.05240338295698166,0.3992291986942291
140,0.028162267059087753,0.012071831151843071,0.08671320229768753,0.05233481526374817,0.3889209032058716
141,0.028009096160531044,0.01198941096663475,0.08667074888944626,0.05198496952652931,0.388927698135376
142,0.029271278530359268,0.013171504251658916,0.08696343749761581,0.05196148157119751,0.3968208432197571
143,0.028844907879829407,0.012527703307569027,0.08748931437730789,0.05288420245051384,0.3990577459335327
144,0.029897693544626236,0.013011869974434376,0.08847825974225998,0.055577997118234634,0.4000657796859741
145,0.02995828352868557,0.012208588421344757,0.09035158157348633,0.05944686383008957,0.4053291380405426
146,0.030695108696818352,0.012707753106951714,0.09113838523626328,0.06002829223871231,0.41589295864105225
147,0.028527038171887398,0.010897396132349968,0.08960547298192978,0.05901341885328293,0.40348491072654724
148,0.031075112521648407,0.013564839027822018,0.08969215303659439,0.05908064544200897,0.3900302052497864
149,0.029795389622449875,0.011820920743048191,0.09074124693870544,0.06136995553970337,0.3885652422904968
150,0.030058201402425766,0.011222656816244125,0.09319289773702621,0.06496507674455643,0.39786723256111145
151,0.031108319759368896,0.011797674931585789,0.09505828469991684,0.06734180450439453,0.3941119909286499
152,0.03181665390729904,0.012359734624624252,0.09519695490598679,0.06714795529842377,0.41233912110328674
153,0.030868297442793846,0.012134574353694916,0.09321030974388123,0.0640789046883583,0.40537360310554504
154,0.02975381910800934,0.011618716642260551,0.09231060743331909,0.06129320710897446,0.40302491188049316
155,0.030167683959007263,0.01215509045869112,0.09163883328437805,0.06126886606216431,0.3926045298576355
156,0.031392939388751984,0.012605277821421623,0.09226930141448975,0.06512735038995743,0.39168035984039307
157,0.03157466650009155,0.011965552344918251,0.09370817989110947,0.06911835819482803,0.3911280035972595
158,0.03227142617106438,0.011719225905835629,0.0957886129617691,0.07395738363265991,0.3844950199127197
159,0.034090567380189896,0.012745337560772896,0.09634077548980713,0.07747472077608109,0.3923470079898834
160,0.034540656954050064,0.012454826384782791,0.09777121990919113,0.08026585727930069,0.40772324800491333
161,0.03621329367160797,0.013530250638723373,0.10040751099586487,0.0825703889131546,0.41608181595802307
162,0.03386342152953148,0.011502251960337162,0.10007573664188385,0.08144731819629669,0.4070192277431488
163,0.03424975275993347,0.012133152224123478,0.09972798824310303,0.08007393777370453,0.41072535514831543
164,0.033090438693761826,0.011226300150156021,0.09904477745294571,0.07841675728559494,0.41998934745788574
165,0.037077780812978745,0.015455893240869045,0.09845410287380219,0.07705549150705338,0.4241706132888794
166,0.033913396298885345,0.013079401105642319,0.09647811949253082,0.07402267307043076,0.40998968482017517
167,0.03432583808898926,0.014047692529857159,0.09551791846752167,0.07116946578025818,0.4133894741535187
168,0.032188527286052704,0.01215539500117302,0.09481088072061539,0.06951875239610672,0.4233165383338928
169,0.03091757372021675,0.011442690156400204,0.09362496435642242,0.06711313128471375,0.4179759621620178
170,0.03179844468832016,0.012600398622453213,0.09353608638048172,0.06580480188131332,0.4166363477706909
171,0.03149501234292984,0.01254267804324627,0.09312553703784943,0.06530226767063141,0.402937114238739
172,0.031540535390377045,0.012388736009597778,0.09429997950792313,0.06600606441497803,0.4064588248729706
173,0.03152187168598175,0.011983577162027359,0.09583201259374619,0.06670505553483963,0.4280641973018646
174,0.029988251626491547,0.010439909994602203,0.09714104235172272,0.06692434102296829,0.4220653474330902
175,0.035100989043712616,0.014877134002745152,0.10088185220956802,0.06937143951654434,0.43319302797317505
176,0.0329139307141304,0.012566905468702316,0.10238564014434814,0.06987511366605759,0.4324290156364441
177,0.03537643700838089,0.014869843609631062,0.10387320071458817,0.07060232013463974,0.4308667778968811
178,0.034442536532878876,0.013957928866147995,0.104182168841362,0.07027259469032288,0.43464434146881104
179,0.03144478425383568,0.010855148546397686,0.10426429659128189,0.07082704454660416,0.4338940680027008
180,0.03379208594560623,0.01290588267147541,0.10374700278043747,0.07286575436592102,0.4238114655017853
181,0.03525456786155701,0.013899628072977066,0.10337422788143158,0.0755649283528328,0.41744673252105713
182,0.037641264498233795,0.016202742233872414,0.10335525870323181,0.07569368928670883,0.42326799035072327
183,0.034479714930057526,0.01320139691233635,0.10313393175601959,0.07451425492763519,0.43127861618995667
184,0.03371033817529678,0.012179652228951454,0.10432878136634827,0.07505695521831512,0.4432717561721802
185,0.03415827453136444,0.012469545938074589,0.10492545366287231,0.0763113796710968,0.432794451713562
186,0.03684016317129135,0.014748333021998405,0.10601572692394257,0.07836281508207321,0.429895281791687
187,0.03463824465870857,0.012424375861883163,0.10598552227020264,0.0782611146569252,0.44419345259666443
188,0.03571321442723274,0.013895864598453045,0.10378900170326233,0.07710102200508118,0.4321364462375641
189,0.03499951213598251,0.013708634302020073,0.10073588788509369,0.07525662332773209,0.4224833846092224
190,0.03206474334001541,0.011433064937591553,0.09830059111118317,0.07188202440738678,0.42892637848854065
191,0.032631710171699524,0.012856058776378632,0.09655183553695679,0.06842537224292755,0.41595420241355896
192,0.03255632519721985,0.013210916891694069,0.09650688618421555,0.06612557172775269,0.41901570558547974
193,0.0341855026781559,0.014784634113311768,0.09709462523460388,0.06513524800539017,0.4431927800178528
194,0.032231587916612625,0.013469242490828037,0.09584055095911026,0.06281689554452896,0.4282156527042389
195,0.03236684948205948,0.013646845705807209,0.09622939676046371,0.06187264993786812,0.44208836555480957
196,0.03102835826575756,0.012121874839067459,0.0971560850739479,0.062417492270469666,0.44798630475997925
197,0.03148064762353897,0.012836510315537453,0.09651271998882294,0.061860013753175735,0.43418818712234497
198,0.031380508095026016,0.013009290210902691,0.0954357162117958,0.06013505160808563,0.4435493052005768
199,0.031151119619607925,0.013210557401180267,0.09449394047260284,0.05820094048976898,0.4410494863986969
200,0.03001425415277481,0.011913799680769444,0.09553158283233643,0.05790932476520538,0.46079573035240173
201,0.029814358800649643,0.011318995617330074,0.09855005890130997,0.059639155864715576,0.4596530497074127
202,0.030123718082904816,0.010938826948404312,0.10169383883476257,0.06223667785525322,0.47036781907081604
203,0.030528727918863297,0.010972622781991959,0.10329833626747131,0.06395391374826431,0.4699355959892273
204,0.03656810522079468,0.016347501426935196,0.1043187752366066,0.0668225958943367,0.4769710898399353
205,0.031581584364175797,0.012030796147882938,0.10147099196910858,0.06447014212608337,0.4627339839935303
206,0.02871098741889,0.010163838975131512,0.09688255190849304,0.060078561305999756,0.4593783915042877
207,0.028155656531453133,0.010525602847337723,0.09253428876399994,0.05676215514540672,0.44269371032714844
208,0.028712349012494087,0.011744651943445206,0.09040165692567825,0.05495252460241318,0.4169158339500427
209,0.027577415108680725,0.010491986759006977,0.09154998511075974,0.05484277755022049,0.4285871386528015
210,0.028015170246362686,0.010843039490282536,0.09324592351913452,0.05472520366311073,0.43621712923049927
211,0.02704695239663124,0.00988413393497467,0.09316752105951309,0.05453947186470032,0.4391574263572693
212,0.029258474707603455,0.012266024015843868,0.09230659902095795,0.05444489046931267,0.4257339835166931
213,0.028984488919377327,0.012486543506383896,0.08992360532283783,0.05235423520207405,0.42286252975463867
214,0.028360716998577118,0.012181468307971954,0.08861620724201202,0.05086077004671097,0.4234771132469177
215,0.028752844780683517,0.012632614932954311,0.08898945897817612,0.05060846731066704,0.4218747019767761
216,0.02873562090098858,0.012448383495211601,0.08932412415742874,0.05094391852617264,0.43119704723358154
217,0.02822895161807537,0.011676503345370293,0.0900430679321289,0.05188880115747452,0.4373827278614044
218,0.02903701923787594,0.011910669505596161,0.09062734246253967,0.05492044612765312,0.43297144770622253
219,0.03044339083135128,0.012288542464375496,0.09303925186395645,0.059524521231651306,0.438915878534317
220,0.031779807060956955,0.012813695706427097,0.09444716572761536,0.06263203918933868,0.4550761878490448
221,0.031827546656131744,0.012382747605443,0.09480545669794083,0.0653216764330864,0.4484356641769409
222,0.03097141534090042,0.011483709327876568,0.09447851777076721,0.06523673981428146,0.4550786018371582
223,0.03089955821633339,0.01195997092872858,0.09351304918527603,0.06296753883361816,0.4475819766521454
224,0.029889516532421112,0.011347874067723751,0.0932290330529213,0.06084619462490082,0.4507821798324585
225,0.0296417735517025,0.011339712888002396,0.09301027655601501,0.059357352554798126,0.45703840255737305
226,0.02886214107275009,0.010711115784943104,0.09389979392290115,0.0586329847574234,0.4546433985233307
227,0.03148229420185089,0.013523027300834656,0.09330686926841736,0.05849798396229744,0.43935319781303406
228,0.02949192002415657,0.011853937059640884,0.09165593981742859,0.057142507284879684,0.4376363754272461
229,0.028729911893606186,0.011313342489302158,0.09050382673740387,0.05639062449336052,0.43283677101135254
230,0.030735433101654053,0.013307375833392143,0.09106694906949997,0.05595396086573601,0.4415925145149231
231,0.02962387725710869,0.0122907105833292,0.09132225811481476,0.055776000022888184,0.4351520836353302
232,0.030615733936429024,0.013461550697684288,0.0909421518445015,0.05493251606822014,0.43488362431526184
233,0.028296194970607758,0.012260456569492817,0.08664817363023758,0.05059351772069931,0.4184070825576782
234,0.02824372798204422,0.01301896944642067,0.08315759897232056,0.04721320420503616,0.4118964374065399
235,0.02808086946606636,0.013291130773723125,0.08196514844894409,0.04585961624979973,0.3978511691093445
236,0.02704288624227047,0.012098737061023712,0.082878977060318,0.04639245197176933,0.40080785751342773
237,0.02669498696923256,0.01109667494893074,0.08562837541103363,0.04878819361329079,0.41281062364578247
238,0.02739912085235119,0.010902762413024902,0.08910726010799408,0.05189255252480507,0.4335702657699585
239,0.028295859694480896,0.011259008198976517,0.09169472754001617,0.05422579497098923,0.43577972054481506
240,0.02784780040383339,0.010483468882739544,0.09300189465284348,0.05567772686481476,0.43687471747398376
241,0.029578784480690956,0.012057365849614143,0.0930609479546547,0.0562797486782074,0.44042497873306274
242,0.029286889359354973,0.012001538649201393,0.09165818989276886,0.05619305744767189,0.4213576316833496
243,0.02943335473537445,0.012233906425535679,0.09108161926269531,0.05576794221997261,0.4224228262901306
244,0.02794436737895012,0.010791193693876266,0.09145063161849976,0.05497682839632034,0.4328795373439789
245,0.02939538285136223,0.012009276077151299,0.09347359836101532,0.05635414645075798,0.42458054423332214
246,0.03364245221018791,0.015355650335550308,0.09658023715019226,0.06066550314426422,0.42220956087112427
247,0.03184649348258972,0.012552992440760136,0.09878978878259659,0.06486165523529053,0.434537410736084
248,0.03737764060497284,0.017570363357663155,0.09939625859260559,0.06764566153287888,0.4290221631526947
249,0.03620853275060654,0.016912708058953285,0.09695887565612793,0.06569463014602661,0.42177197337150574
250,0.034313034266233444,0.015490465797483921,0.09536871314048767,0.06297624111175537,0.4319945275783539
251,0.031072519719600677,0.012701685540378094,0.09473180770874023,0.06032140925526619,0.4411914348602295
252,0.030225522816181183,0.01219914760440588,0.09478423744440079,0.05830106511712074,0.44704771041870117
253,0.03097888082265854,0.013346354477107525,0.09335006773471832,0.057241566479206085,0.43172135949134827
254,0.030128758400678635,0.012708975002169609,0.09260177612304688,0.0573270358145237,0.41023412346839905
255,0.029630403965711594,0.01198508683592081,0.09338418394327164,0.05747881531715393,0.4281868636608124
256,0.02954348921775818,0.012034987099468708,0.0925075113773346,0.0574355274438858,0.4171246886253357
257,0.030171168968081474,0.012656616047024727,0.09238448739051819,0.05765188857913017,0.4136485457420349
258,0.0290447399020195,0.011596668511629105,0.09190813452005386,0.057902317494153976,0.40294453501701355
259,0.029992688447237015,0.01202782616019249,0.09442873299121857,0.058875929564237595,0.43011021614074707
260,0.03131380304694176,0.013073868118226528,0.09645451605319977,0.06011373549699783,0.4288095533847809
261,0.02995733544230461,0.011719964444637299,0.09584283828735352,0.06013567000627518,0.4293379485607147
262,0.03089265525341034,0.012568646110594273,0.09601830691099167,0.06026872992515564,0.4349898099899292
263,0.03596387803554535,0.01771240495145321,0.09612702578306198,0.0601566843688488,0.4297597408294678
264,0.030565090477466583,0.012559090740978718,0.09557487815618515,0.058810267597436905,0.4332447350025177
265,0.032775044441223145,0.014465464279055595,0.0967274010181427,0.060142628848552704,0.434650719165802
266,0.03359749913215637,0.015160443261265755,0.0963229387998581,0.0610823854804039,0.4294120669364929
267,0.03234218806028366,0.013831544667482376,0.09561020135879517,0.061661288142204285,0.4266183078289032
268,0.031227877363562584,0.012691481038928032,0.09540433436632156,0.06167202442884445,0.429390549659729
269,0.02968285046517849,0.011482369154691696,0.09370982646942139,0.06061409413814545,0.4203466475009918
270,0.030946284532546997,0.013219799846410751,0.0913509726524353,0.05873003602027893,0.4153459072113037
271,0.029885923489928246,0.012437086552381516,0.09080038219690323,0.057382505387067795,0.41563284397125244
272,0.031096946448087692,0.01371492724865675,0.09149406105279922,0.057045817375183105,0.41429728269577026
273,0.03060644492506981,0.012971598654985428,0.09247004985809326,0.05769391730427742,0.4246661067008972
274,0.030332624912261963,0.012582998722791672,0.0918656438589096,0.05903688073158264,0.41049376130104065
275,0.030012521892786026,0.01218475867062807,0.09209196269512177,0.05957358703017235,0.40712061524391174
276,0.02820146456360817,0.010337517596781254,0.09159763902425766,0.05906049907207489,0.4219896197319031
277,0.029452916234731674,0.011798921041190624,0.09168888628482819,0.05850369483232498,0.41194769740104675
278,0.028866738080978394,0.011426015757024288,0.09153614938259125,0.05753222480416298,0.4103553891181946
279,0.029593579471111298,0.012224056757986546,0.09139303117990494,0.05732651427388191,0.4076358675956726
280,0.028124641627073288,0.010771426372230053,0.09275117516517639,0.056117281317710876,0.4274735748767853
281,0.028540674597024918,0.011020060628652573,0.09428032487630844,0.05674464628100395,0.4286079704761505
282,0.028428900986909866,0.010742980055510998,0.09430587291717529,0.05709519237279892,0.4380766451358795
283,0.028040803968906403,0.010480971075594425,0.09522399306297302,0.05646229535341263,0.43628934025764465
284,0.028325237333774567,0.010714379139244556,0.09599977731704712,0.05667887628078461,0.4355087876319885
285,0.027972295880317688,0.010211762972176075,0.09605235606431961,0.05706353858113289,0.4426778256893158
286,0.027999766170978546,0.010557021014392376,0.09517042338848114,0.05632378160953522,0.4274580478668213
287,0.02710072323679924,0.009970903396606445,0.09269062429666519,0.05452260002493858,0.43714872002601624
288,0.027989599853754044,0.01120802666991949,0.09105478972196579,0.05292385444045067,0.4375707805156708
289,0.0270867757499218,0.010690765455365181,0.09022411704063416,0.05116328224539757,0.4358872175216675
290,0.025832949206233025,0.009748656302690506,0.09035707265138626,0.049642644822597504,0.43486231565475464
291,0.02827610820531845,0.012366772629320621,0.08980055153369904,0.048932336270809174,0.43268564343452454
292,0.027330946177244186,0.011670161969959736,0.08832569420337677,0.04833069071173668,0.4228132367134094
293,0.026044290512800217,0.010332955978810787,0.08733705431222916,0.04915967211127281,0.41326582431793213
294,0.030377347022294998,0.01362660899758339,0.09037623554468155,0.05242600291967392,0.4458012878894806
295,0.02802804298698902,0.010475652292370796,0.09403694421052933,0.05593477934598923,0.4484695792198181
296,0.029290400445461273,0.010520456358790398,0.0996367409825325,0.060687556862831116,0.46396973729133606
